relative_path,directory,filename,extension,size_bytes,modified_at,file_hash,preliminary_category,priority,duplicate_status,document_group,notes
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/02-FEV-05-MAPA-janeiro-q.jpg,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12,02-FEV-05-MAPA-janeiro-q.jpg,jpg,342865,2026-09-22T11:18:57Z,2eb93516c43c311f94f1d3e02902b31c,a classificar,P3,BACKUP_APARENTE,snapshot-2024-12,sem evidencia suficiente de categoria por nome/caminho
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/CAGED_Dezembro.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12,CAGED_Dezembro.xlsx,xlsx,36038704,2026-09-22T11:18:57Z,2e6fd0ba19a8fc93b0e25b4f707a0c38,mercado de trabalho,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/CANAS 2024_12.xlsm,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,CANAS 2024_12.xlsm,xlsm,158478,2026-09-22T11:18:57Z,30986dd36cb72206118e5beb995e8ac9,bases e planilhas,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/DemonstrReservas_M.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,DemonstrReservas_M.xlsx,xlsx,108122,2026-09-22T11:18:57Z,678d1a3df0ba42d0571c29f027be7cec,crédito e juros,P3,POSSIVEL_VERSAO;BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/Estatisticas_monetárias_crédito.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,Estatisticas_monetárias_crédito.xlsx,xlsx,1057911,2026-09-22T11:18:57Z,348db29e8f6ba37bf7083111f6eb106f,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/INPC - Geral.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,INPC - Geral.xlsx,xlsx,8712,2026-09-22T11:18:57Z,708e5efd23e41b5ed63ce7a7c6c3b715,inflação e custo de vida,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/INPC - Itens.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,INPC - Itens.xlsx,xlsx,8762,2026-09-22T11:18:57Z,f6d8b42c06464ac7e614ebff8e07fe38,inflação e custo de vida,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/IPCA - Alimentação e Bebidas.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,IPCA - Alimentação e Bebidas.csv,csv,591,2026-09-22T11:18:57Z,1cc1c7e874d2dcee31681194c0b71c68,inflação e custo de vida,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/IPCA - Bens não-duráveis.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,IPCA - Bens não-duráveis.xlsx,xlsx,10932,2026-09-22T11:18:57Z,82e741909f274ea12f8d4701de02672b,inflação e custo de vida,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/IPCA - Monitorados.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,IPCA - Monitorados.csv,csv,592,2026-09-22T11:18:57Z,f2c16ae2e0cd9cf6a0dd982b3d95c017,inflação e custo de vida,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/IPCA - Previsão do Mercado.xls,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,IPCA - Previsão do Mercado.xls,xls,13312,2026-09-22T11:18:57Z,ba3367f2866ff88a8aaf01724ba6bd79,inflação e custo de vida,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/IPCA - Serviços.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,IPCA - Serviços.csv,csv,580,2026-09-22T11:18:57Z,4d40de65352e575fc54e33bb8ecbb8f2,inflação e custo de vida,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/IPCA - Índice.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,IPCA - Índice.xlsx,xlsx,5723,2026-09-22T11:18:57Z,3004bcc58e840215bdf386cb1ce1ed5f,inflação e custo de vida,P3,POSSIVEL_VERSAO;BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/JUROS_20728.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,JUROS_20728.csv,csv,1673,2026-09-22T11:18:57Z,fb1ba6ad7d813e9f8fabc423fbcf971a,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/JUROS_20742.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,JUROS_20742.csv,csv,323,2026-09-22T11:18:57Z,aee8cfc025d5f9eb3257ea3d35689545,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/JUROS_20747.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,JUROS_20747.csv,csv,324,2026-09-22T11:18:57Z,cca1b957b560e645847dffd42f3b050c,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/JUROS_20749.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,JUROS_20749.csv,csv,313,2026-09-22T11:18:57Z,f8c67d4bdd01260e00ed04b7bc359ca9,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/JUROS_20772.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,JUROS_20772.csv,csv,344,2026-09-22T11:18:57Z,986455f2ecde4c043997dcc87af5e8a5,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/JUROS_22019.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,JUROS_22019.csv,csv,332,2026-09-22T11:18:57Z,803831c43a62b142ed40f306e5e56155,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/JUROS_22022.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,JUROS_22022.csv,csv,330,2026-09-22T11:18:57Z,647e2c36eb9d00f16035660b59c73295,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/NFSP_sem_desvalor_cambial.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,NFSP_sem_desvalor_cambial.csv,csv,1281,2026-09-22T11:18:57Z,bee538787a2e6fb54274fd3cea2fbd2f,política fiscal,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/Reserv_Internacional - 2017-2024.csv,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,Reserv_Internacional - 2017-2024.csv,csv,1621,2026-09-22T11:18:57Z,a33b9282addf453d3fc0b0f16ad3d665,bases e planilhas,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/tabela_6727.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,tabela_6727.xlsx,xlsx,5757,2026-09-22T11:18:57Z,5a9799248cbe51c15bbd82156b11c891,bases e planilhas,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados/taxa_invest_12_24.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Dados,taxa_invest_12_24.xlsx,xlsx,5706,2026-09-22T11:18:57Z,8076ac24b94d5e1d16be1d66e0f10de9,bases e planilhas,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Macroeconomia_2024.11_v4.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12,Macroeconomia_2024.11_v4.xlsx,xlsx,225270,2026-09-22T11:18:57Z,ca99086bb8caede809b6d998c35ce34a,atividade econômica,P3,POSSIVEL_VERSAO;BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Monetário_12_24 (version 1).xlsb.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12,Monetário_12_24 (version 1).xlsb.xlsx,xlsx,341592,2026-09-22T11:18:57Z,28c53a0d2c02d9ddc734775a718214b8,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Monetário_12_24.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12,Monetário_12_24.xlsx,xlsx,413880,2026-09-22T11:18:57Z,efb7306e1a3c00fe90ca661cd54a141b,crédito e juros,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Novo Caged_dezembro.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12,Novo Caged_dezembro.xlsx,xlsx,63873,2026-09-22T11:18:57Z,1d39401f78880e2b1bed7e47b88b0fad,mercado de trabalho,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/PIB X Selic.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12,PIB X Selic.xlsx,xlsx,83718,2026-09-22T11:18:57Z,5f984fcc9701cec8255e0ee16d007b04,atividade econômica,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12/Preços_Inflação_12-24.xlsx,Apresentação de conjuntura/Backup/Outras versões/Dados_2024.12,Preços_Inflação_12-24.xlsx,xlsx,125092,2026-09-22T11:18:57Z,cec829ecdea579de0e7a2ad600a5277b,inflação e custo de vida,P3,BACKUP_APARENTE,snapshot-2024-12,
Apresentação de conjuntura/Backup/Outras versões/Índice de Commodities .xlsx,Apresentação de conjuntura/Backup/Outras versões,Índice de Commodities .xlsx,xlsx,29253,2026-09-22T11:18:53Z,a235676601668289bc968b13654f793c,atividade econômica,P3,BACKUP_APARENTE,serie-historica-atr-conjuntura,
Apresentação de conjuntura/Backup/Setembro 2025/ATR_Conjuntura_2025.09.pptx,Apresentação de conjuntura/Backup/Setembro 2025,ATR_Conjuntura_2025.09.pptx,pptx,837334,2026-09-22T11:18:57Z,493b993e573d32f1223355b2928352eb,apresentação de conjuntura,P2,BACKUP_APARENTE,snapshot-2025-09,
Apresentação de conjuntura/Backup/Setembro 2025/Apresentação_Conjuntura_09-25 (2).xlsx,Apresentação de conjuntura/Backup/Setembro 2025,Apresentação_Conjuntura_09-25 (2).xlsx,xlsx,450489,2026-09-22T11:18:57Z,21395773bf255697bbebe6636169a762,análise de conjuntura,P2,POSSIVEL_VERSAO;BACKUP_APARENTE,snapshot-2025-09,
Apresentação de conjuntura/Backup/Setembro 2025/Apresentação_Conjuntura_09-25.xlsx,Apresentação de conjuntura/Backup/Setembro 2025,Apresentação_Conjuntura_09-25.xlsx,xlsx,490133,2026-09-22T11:18:57Z,f64b0cd832d29c9fa8b9ace919786121,análise de conjuntura,P2,POSSIVEL_VERSAO;BACKUP_APARENTE,snapshot-2025-09,
dieese/Apresentação_Conjuntura_4T_2025 (2).xlsx,dieese,Apresentação_Conjuntura_4T_2025 (2).xlsx,xlsx,750393,2026-09-22T10:17:43Z,a2ed2efdac96da4a52de12059fa5ba85,análise de conjuntura,P1,POSSIVEL_VERSAO,conjuntura-4T2025-atual,localizado fora da pasta de trabalho corrente; possivel copia/versao anterior de Apresentacao_Conjuntura_4T_2025
